jday,date,month,year,hour,min,sec,speed,direction
188.208333333333,8,7,10,5,0,0,3.132,287.868
188.215277777778,8,7,10,5,10,0,1.831,258.881
188.222222222222,8,7,10,5,20,0,3.079,308.561
188.229166666667,8,7,10,5,30,0,3.434,297.163
188.236111111111,8,7,10,5,40,0,2.442,258.441
188.243055555556,8,7,10,5,50,0,0.915,296.56
188.25,8,7,10,6,0,0,2.964,294.074
188.256944444444,8,7,10,6,10,0,2.776,222.75
188.263888888889,8,7,10,6,20,0,0.809,251.006
188.270833333333,8,7,10,6,30,0,2.356,263.732
188.277777777778,8,7,10,6,40,0,1.58,270.081
188.284722222222,8,7,10,6,50,0,2.643,295.797
188.291666666667,8,7,10,7,0,0,1.476,278.596
188.298611111111,8,7,10,7,10,0,0.896,338.439
188.305555555556,8,7,10,7,20,0,2.159,289.991
188.3125,8,7,10,7,30,0,0.583,121.238
188.319444444444,8,7,10,7,40,0,1.064,215.198
188.326388888889,8,7,10,7,50,0,0.293,232.584
188.333333333333,8,7,10,8,0,0,3.14,153.243
188.340277777778,8,7,10,8,10,0,2.263,189.13
188.347222222222,8,7,10,8,20,0,2.58,156.269
188.354166666667,8,7,10,8,30,0,2.084,130.658
188.361111111111,8,7,10,8,40,0,1.598,244.658
188.368055555556,8,7,10,8,50,0,0.362,212.031
188.375,8,7,10,9,0,0,2.223,163.95
188.381944444444,8,7,10,9,10,0,1.334,117.069
188.388888888889,8,7,10,9,20,0,2.139,195.276
188.395833333333,8,7,10,9,30,0,2.71,157.407
188.402777777778,8,7,10,9,40,0,2.354,172.218
188.409722222222,8,7,10,9,50,0,2.63,130.222
188.416666666667,8,7,10,10,0,0,0.874,139.695
188.423611111111,8,7,10,10,10,0,1.279,142.653
188.430555555556,8,7,10,10,20,0,2.218,228.297
188.4375,8,7,10,10,30,0,2.027,177.325
188.444444444444,8,7,10,10,40,0,1.522,136.147
188.451388888889,8,7,10,10,50,0,0.96,312.481
188.458333333333,8,7,10,11,0,0,2.658,269.514
188.465277777778,8,7,10,11,10,0,1.359,269.424
188.472222222222,8,7,10,11,20,0,3.82,306.447
188.479166666667,8,7,10,11,30,0,3.925,284.891
188.486111111111,8,7,10,11,40,0,4.174,299.955
188.493055555556,8,7,10,11,50,0,5.204,299.415
188.5,8,7,10,12,0,0,4.403,301.279
188.506944444444,8,7,10,12,10,0,3.975,292.422
188.513888888889,8,7,10,12,20,0,4.432,289.189
188.520833333333,8,7,10,12,30,0,4.978,299.505
188.527777777778,8,7,10,12,40,0,4.625,292.14
188.534722222222,8,7,10,12,50,0,3.18,305.471
188.541666666667,8,7,10,13,0,0,3.733,300.205
188.548611111111,8,7,10,13,10,0,4.818,299.962
188.555555555556,8,7,10,13,20,0,5.716,304.952
188.5625,8,7,10,13,30,0,4.798,288.815
188.569444444444,8,7,10,13,40,0,5.048,313.193
188.576388888889,8,7,10,13,50,0,5.935,290.702
188.583333333333,8,7,10,14,0,0,5.303,294.337
188.590277777778,8,7,10,14,10,0,3.824,283.905
188.597222222222,8,7,10,14,20,0,3.719,278.717
188.604166666667,8,7,10,14,30,0,3.053,295.136
188.611111111111,8,7,10,14,40,0,2.203,274.913
188.618055555556,8,7,10,14,50,0,1.783,293.782
188.625,8,7,10,15,0,0,1.67,232.112
188.631944444444,8,7,10,15,10,0,2.415,315.574
188.638888888889,8,7,10,15,20,0,2.519,245.702
188.645833333333,8,7,10,15,30,0,2.331,316.155
188.652777777778,8,7,10,15,40,0,0.995,300.412
188.659722222222,8,7,10,15,50,0,1.151,288.975
188.666666666667,8,7,10,16,0,0,1.844,313.516
188.673611111111,8,7,10,16,10,0,1.464,273.867
188.680555555556,8,7,10,16,20,0,2.673,248.765
188.6875,8,7,10,16,30,0,1.17,255.768
188.694444444444,8,7,10,16,40,0,4.504,220.636
188.701388888889,8,7,10,16,50,0,4.072,218.707
188.708333333333,8,7,10,17,0,0,11.904,204.647
188.715277777778,8,7,10,17,10,0,5.24,218.156
188.722222222222,8,7,10,17,20,0,4.254,214.552
188.729166666667,8,7,10,17,30,0,17.432,178.069
188.736111111111,8,7,10,17,40,0,8.982,238.551
188.743055555556,8,7,10,17,50,0,3.578,198.312
188.75,8,7,10,18,0,0,5.028,215.441
188.756944444444,8,7,10,18,10,0,3.955,210.672
188.763888888889,8,7,10,18,20,0,3.96,209.599
188.770833333333,8,7,10,18,30,0,4.14,198.441
188.777777777778,8,7,10,18,40,0,2.89,207.832
188.784722222222,8,7,10,18,50,0,1.163,180.124
188.791666666667,8,7,10,19,0,0,1.594,251.166
188.798611111111,8,7,10,19,10,0,4.039,240.777
188.805555555556,8,7,10,19,20,0,3.163,209.826
188.8125,8,7,10,19,30,0,2.524,198.397
188.819444444444,8,7,10,19,40,0,2.96,224.347
188.826388888889,8,7,10,19,50,0,2.322,209.252
188.833333333333,8,7,10,20,0,0,2.462,197.439
188.840277777778,8,7,10,20,10,0,3.962,184.7
188.847222222222,8,7,10,20,20,0,2.939,192.057
188.854166666667,8,7,10,20,30,0,2.8,152.339
188.861111111111,8,7,10,20,40,0,3.138,187.164
188.868055555556,8,7,10,20,50,0,2.797,207.614
188.875,8,7,10,21,0,0,3.409,226.193
188.881944444444,8,7,10,21,10,0,2.999,221.306
188.888888888889,8,7,10,21,20,0,2.193,209.015
188.895833333333,8,7,10,21,30,0,4.432,275.858
188.902777777778,8,7,10,21,40,0,4.257,239.407
188.909722222222,8,7,10,21,50,0,4.636,270.201
188.916666666667,8,7,10,22,0,0,3.167,281.701
188.923611111111,8,7,10,22,10,0,4.007,283.821
188.930555555556,8,7,10,22,20,0,2.507,300.578
188.9375,8,7,10,22,30,0,3.354,273.543
188.944444444444,8,7,10,22,40,0,3.78,273.72
188.951388888889,8,7,10,22,50,0,4.116,252.185
188.958333333333,8,7,10,23,0,0,3.348,266.252
188.965277777778,8,7,10,23,10,0,4.551,283.974
188.972222222222,8,7,10,23,20,0,4.022,284.866
188.979166666667,8,7,10,23,30,0,6.11,293.555
188.986111111111,8,7,10,23,40,0,6.163,279.883
188.993055555556,8,7,10,23,50,0,4.56,298.833
189,9,7,10,0,0,0,5.739,307.578
189.006944444444,9,7,10,0,10,0,7.184,292.504
189.013888888889,9,7,10,0,20,0,6.097,302.508
189.020833333333,9,7,10,0,30,0,6.931,315.543
189.027777777778,9,7,10,0,40,0,5.955,293.346
189.034722222222,9,7,10,0,50,0,6.359,301.647
189.041666666667,9,7,10,1,0,0,6.036,306.74
189.048611111111,9,7,10,1,10,0,6.775,307.006
189.055555555556,9,7,10,1,20,0,9.003,302.677
189.0625,9,7,10,1,30,0,7.196,312.791
189.069444444444,9,7,10,1,40,0,8.538,301.967
189.076388888889,9,7,10,1,50,0,8.717,306.336
189.083333333333,9,7,10,2,0,0,9.984,320.29
189.090277777778,9,7,10,2,10,0,10.964,317.865
189.097222222222,9,7,10,2,20,0,8.56,311.535
189.104166666667,9,7,10,2,30,0,9.923,301.998
189.111111111111,9,7,10,2,40,0,8.353,299.823
189.118055555556,9,7,10,2,50,0,11.17,326.332
189.125,9,7,10,3,0,0,10.362,307.047
189.131944444444,9,7,10,3,10,0,9.447,319.312
189.138888888889,9,7,10,3,20,0,8.53,297.29
189.145833333333,9,7,10,3,30,0,8.496,308.977
189.152777777778,9,7,10,3,40,0,7.64,310.964
189.159722222222,9,7,10,3,50,0,5.304,298.97
189.166666666667,9,7,10,4,0,0,7.101,305.279
189.173611111111,9,7,10,4,10,0,6.222,298.729
189.180555555556,9,7,10,4,20,0,7.196,309.62
189.1875,9,7,10,4,30,0,4.237,306.096
189.194444444444,9,7,10,4,40,0,6.078,310.677
189.201388888889,9,7,10,4,50,0,5.307,299.31
189.208333333333,9,7,10,5,0,0,6.477,300.602
189.215277777778,9,7,10,5,10,0,6.243,309.323
189.222222222222,9,7,10,5,20,0,4.34,315.195
189.229166666667,9,7,10,5,30,0,3.241,322.459
189.236111111111,9,7,10,5,40,0,3.745,310.681
189.243055555556,9,7,10,5,50,0,2.967,303.527
189.25,9,7,10,6,0,0,3.598,304.913
189.256944444444,9,7,10,6,10,0,2.167,280.623
189.263888888889,9,7,10,6,20,0,2.54,285.086
189.270833333333,9,7,10,6,30,0,1.671,245.822
189.277777777778,9,7,10,6,40,0,0.827,266.289
189.284722222222,9,7,10,6,50,0,1.001,249.989
189.291666666667,9,7,10,7,0,0,0.968,250.067
189.298611111111,9,7,10,7,10,0,1.504,265.379
189.305555555556,9,7,10,7,20,0,0.871,243.184
189.3125,9,7,10,7,30,0,1.338,160.022
189.319444444444,9,7,10,7,40,0,1.394,190.516
189.326388888889,9,7,10,7,50,0,1.596,190.075
189.333333333333,9,7,10,8,0,0,1.822,167.567
189.340277777778,9,7,10,8,10,0,1.988,142.979
189.347222222222,9,7,10,8,20,0,2.795,170.313
189.354166666667,9,7,10,8,30,0,2.604,178.694
189.361111111111,9,7,10,8,40,0,1.706,164.085
189.368055555556,9,7,10,8,50,0,5.424,146.331
189.375,9,7,10,9,0,0,5.334,155.901
189.381944444444,9,7,10,9,10,0,5.703,155.722
189.388888888889,9,7,10,9,20,0,4.941,144.354
189.395833333333,9,7,10,9,30,0,6.142,142.225
189.402777777778,9,7,10,9,40,0,5.313,155.731
189.409722222222,9,7,10,9,50,0,4.924,150.082
189.416666666667,9,7,10,10,0,0,4.393,138.712
189.423611111111,9,7,10,10,10,0,4.576,143.842
189.430555555556,9,7,10,10,20,0,6.443,161.844
189.4375,9,7,10,10,30,0,4.281,170.212
189.444444444444,9,7,10,10,40,0,4.596,163.556
189.451388888889,9,7,10,10,50,0,3.615,183.124
189.458333333333,9,7,10,11,0,0,3.821,163.51
189.465277777778,9,7,10,11,10,0,5.457,164.102
189.472222222222,9,7,10,11,20,0,4.542,166.76
189.479166666667,9,7,10,11,30,0,5.169,168.25
189.486111111111,9,7,10,11,40,0,3.768,176.765
189.493055555556,9,7,10,11,50,0,4.334,180.316
189.5,9,7,10,12,0,0,2.918,185.064
189.506944444444,9,7,10,12,10,0,2.507,235.846
189.513888888889,9,7,10,12,20,0,2.088,220.395
189.520833333333,9,7,10,12,30,0,1.96,232.473
189.527777777778,9,7,10,12,40,0,2.499,286.702
189.534722222222,9,7,10,12,50,0,2.074,281.047
189.541666666667,9,7,10,13,0,0,2.543,266.076
189.548611111111,9,7,10,13,10,0,3.195,279.932
189.555555555556,9,7,10,13,20,0,2.899,280.439
189.5625,9,7,10,13,30,0,3.143,304.198
189.569444444444,9,7,10,13,40,0,2,322.368
189.576388888889,9,7,10,13,50,0,3.189,325.433
189.583333333333,9,7,10,14,0,0,4.643,310.679
189.590277777778,9,7,10,14,10,0,4.916,301.839
189.597222222222,9,7,10,14,20,0,4.902,305.819
189.604166666667,9,7,10,14,30,0,5.33,307.027
189.611111111111,9,7,10,14,40,0,4.46,305.228
189.618055555556,9,7,10,14,50,0,4.298,312.022
189.625,9,7,10,15,0,0,4.474,296.31
189.631944444444,9,7,10,15,10,0,3.198,282.814
189.638888888889,9,7,10,15,20,0,3.491,307.27
189.645833333333,9,7,10,15,30,0,2.267,284.289
189.652777777778,9,7,10,15,40,0,2.736,270.397
189.659722222222,9,7,10,15,50,0,4.085,297.057
189.666666666667,9,7,10,16,0,0,5.124,312.468
189.673611111111,9,7,10,16,10,0,5.347,311.736
189.680555555556,9,7,10,16,20,0,4.576,296.318
189.6875,9,7,10,16,30,0,2.557,261.027
189.694444444444,9,7,10,16,40,0,2.508,263.312
189.701388888889,9,7,10,16,50,0,3.161,211.769
189.708333333333,9,7,10,17,0,0,3.074,192.614
189.715277777778,9,7,10,17,10,0,6.072,148.044
189.722222222222,9,7,10,17,20,0,5.42,187.295
189.729166666667,9,7,10,17,30,0,4.445,183.112
189.736111111111,9,7,10,17,40,0,2.78,179.407
189.743055555556,9,7,10,17,50,0,5.924,175.131
189.75,9,7,10,18,0,0,5.121,166.918
189.756944444444,9,7,10,18,10,0,6.053,178.851
189.763888888889,9,7,10,18,20,0,5.124,170.145
189.770833333333,9,7,10,18,30,0,4.776,177.58
189.777777777778,9,7,10,18,40,0,5.149,149.684
189.784722222222,9,7,10,18,50,0,7.033,171.108
189.791666666667,9,7,10,19,0,0,4.951,158.528
189.798611111111,9,7,10,19,10,0,5.184,165.511
189.805555555556,9,7,10,19,20,0,4.55,167.841
189.8125,9,7,10,19,30,0,3.505,159.291
189.819444444444,9,7,10,19,40,0,3.112,170.957
189.826388888889,9,7,10,19,50,0,6.065,157.772
189.833333333333,9,7,10,20,0,0,6.125,165.92
189.840277777778,9,7,10,20,10,0,3.518,166.45
189.847222222222,9,7,10,20,20,0,5.618,152.931
189.854166666667,9,7,10,20,30,0,5.512,173.16
189.861111111111,9,7,10,20,40,0,4.35,160.93
189.868055555556,9,7,10,20,50,0,2.949,151.345
189.875,9,7,10,21,0,0,6.007,152.247
189.881944444444,9,7,10,21,10,0,4.595,142.215
189.888888888889,9,7,10,21,20,0,5.244,144.839
189.895833333333,9,7,10,21,30,0,5.122,168.216
189.902777777778,9,7,10,21,40,0,4.574,161.396
189.909722222222,9,7,10,21,50,0,3.961,161.161
189.916666666667,9,7,10,22,0,0,5.541,169.089
189.923611111111,9,7,10,22,10,0,5.105,175.122
189.930555555556,9,7,10,22,20,0,2.191,172.443
189.9375,9,7,10,22,30,0,3.362,192.058
189.944444444444,9,7,10,22,40,0,3.599,210.347
189.951388888889,9,7,10,22,50,0,4.346,176.615
189.958333333333,9,7,10,23,0,0,2.568,202.363
189.965277777778,9,7,10,23,10,0,2.333,196.977
189.972222222222,9,7,10,23,20,0,1.678,329.477
189.979166666667,9,7,10,23,30,0,0.75,242.768
189.986111111111,9,7,10,23,40,0,3.089,267.684
189.993055555556,9,7,10,23,50,0,3.718,266.682
190,10,7,10,0,0,0,1.709,309.639
190.006944444444,10,7,10,0,10,0,5.735,316.979
190.013888888889,10,7,10,0,20,0,6.335,287.482
190.020833333333,10,7,10,0,30,0,13.476,305.619
190.027777777778,10,7,10,0,40,0,9.378,309.875
190.034722222222,10,7,10,0,50,0,10.549,299.801
190.041666666667,10,7,10,1,0,0,9.746,297.21
190.048611111111,10,7,10,1,10,0,10.131,312.42
190.055555555556,10,7,10,1,20,0,11.324,324.394
190.0625,10,7,10,1,30,0,10.742,314.972
190.069444444444,10,7,10,1,40,0,16.771,314.467
190.076388888889,10,7,10,1,50,0,13.209,317.956
190.083333333333,10,7,10,2,0,0,12.566,316.21
190.090277777778,10,7,10,2,10,0,10.762,316.157
190.097222222222,10,7,10,2,20,0,11.226,304.292
190.104166666667,10,7,10,2,30,0,10.946,300.605
190.111111111111,10,7,10,2,40,0,11.436,311.453
190.118055555556,10,7,10,2,50,0,11.26,312.751
190.125,10,7,10,3,0,0,11.813,299.116
190.131944444444,10,7,10,3,10,0,10.738,297.499
190.138888888889,10,7,10,3,20,0,10.523,311.594
190.145833333333,10,7,10,3,30,0,8.766,301.849
190.152777777778,10,7,10,3,40,0,6.443,304.044
190.159722222222,10,7,10,3,50,0,6.138,303.588
190.166666666667,10,7,10,4,0,0,7.946,303.775
190.173611111111,10,7,10,4,10,0,8.325,295.94
190.180555555556,10,7,10,4,20,0,7.318,293.436
190.1875,10,7,10,4,30,0,7.151,308.095
190.194444444444,10,7,10,4,40,0,7.692,301.319
190.201388888889,10,7,10,4,50,0,7.61,305.535
190.208333333333,10,7,10,5,0,0,9.157,306.945
190.215277777778,10,7,10,5,10,0,8.977,316.771
190.222222222222,10,7,10,5,20,0,12.725,308.071
190.229166666667,10,7,10,5,30,0,12.28,309.481
190.236111111111,10,7,10,5,40,0,9.568,297.174
190.243055555556,10,7,10,5,50,0,8.683,305.682
190.25,10,7,10,6,0,0,9.834,311.873
190.256944444444,10,7,10,6,10,0,6.655,311.418
190.263888888889,10,7,10,6,20,0,7.586,311.391
190.270833333333,10,7,10,6,30,0,6.274,274.288
190.277777777778,10,7,10,6,40,0,5.106,272.932
190.284722222222,10,7,10,6,50,0,4.144,275.382
190.291666666667,10,7,10,7,0,0,3.644,264.516
190.298611111111,10,7,10,7,10,0,2.208,300.833
190.305555555556,10,7,10,7,20,0,2.982,282.197
190.3125,10,7,10,7,30,0,3.337,327.336
190.319444444444,10,7,10,7,40,0,3.419,279.235
190.326388888889,10,7,10,7,50,0,2.642,285.561
190.333333333333,10,7,10,8,0,0,2.484,228.136
190.340277777778,10,7,10,8,10,0,3.902,197.135
190.347222222222,10,7,10,8,20,0,3.605,182.977
190.354166666667,10,7,10,8,30,0,3.004,148.421
190.361111111111,10,7,10,8,40,0,3.71,159.138
190.368055555556,10,7,10,8,50,0,4.599,173.402
190.375,10,7,10,9,0,0,5.144,155.581
190.381944444444,10,7,10,9,10,0,5.704,159.727
190.388888888889,10,7,10,9,20,0,4.635,156.364
190.395833333333,10,7,10,9,30,0,4.672,170.285
190.402777777778,10,7,10,9,40,0,6.532,171.011
190.409722222222,10,7,10,9,50,0,7.714,168.199
190.416666666667,10,7,10,10,0,0,6.726,161.327
190.423611111111,10,7,10,10,10,0,4.6,171.026
190.430555555556,10,7,10,10,20,0,6.202,162.161
190.4375,10,7,10,10,30,0,5.824,152.755
190.444444444444,10,7,10,10,40,0,4.561,151.042
190.451388888889,10,7,10,10,50,0,3.054,164.42
190.458333333333,10,7,10,11,0,0,3.129,158.264
190.465277777778,10,7,10,11,10,0,3.549,136.357
190.472222222222,10,7,10,11,20,0,1.146,119.553
190.479166666667,10,7,10,11,30,0,0.321,121.183
190.486111111111,10,7,10,11,40,0,0.957,86.396
190.493055555556,10,7,10,11,50,0,2.237,24.795
190.5,10,7,10,12,0,0,3.658,37.437
190.506944444444,10,7,10,12,10,0,2.972,336.392
190.513888888889,10,7,10,12,20,0,3.267,341.386
190.520833333333,10,7,10,12,30,0,5.162,348.414
190.527777777778,10,7,10,12,40,0,6.346,347.187
190.534722222222,10,7,10,12,50,0,5.389,331.063
190.541666666667,10,7,10,13,0,0,7.006,338.954
190.548611111111,10,7,10,13,10,0,6.657,340.516
190.555555555556,10,7,10,13,20,0,7.622,332.33
190.5625,10,7,10,13,30,0,8.197,323.024
190.569444444444,10,7,10,13,40,0,7.92,332.12
190.576388888889,10,7,10,13,50,0,8.841,321.678
190.583333333333,10,7,10,14,0,0,10.683,327.53
190.590277777778,10,7,10,14,10,0,10.077,326.451
190.597222222222,10,7,10,14,20,0,11.531,321.402
190.604166666667,10,7,10,14,30,0,12.174,323.564
190.611111111111,10,7,10,14,40,0,13.501,321.251
190.618055555556,10,7,10,14,50,0,13.006,329.101
190.625,10,7,10,15,0,0,12.527,320.929
190.631944444444,10,7,10,15,10,0,13.03,323.954
190.638888888889,10,7,10,15,20,0,14.341,322.654
190.645833333333,10,7,10,15,30,0,12.841,322.18
190.652777777778,10,7,10,15,40,0,11.924,325.984
190.659722222222,10,7,10,15,50,0,11.94,326.802
190.666666666667,10,7,10,16,0,0,11.917,325.766
190.673611111111,10,7,10,16,10,0,10.911,322.461
190.680555555556,10,7,10,16,20,0,8.474,326.521
190.6875,10,7,10,16,30,0,8.286,333.651
190.694444444444,10,7,10,16,40,0,8.421,316.471
190.701388888889,10,7,10,16,50,0,8.733,324.596
190.708333333333,10,7,10,17,0,0,6.764,327.357
190.715277777778,10,7,10,17,10,0,6.746,287.442
190.722222222222,10,7,10,17,20,0,4.051,336.044
190.729166666667,10,7,10,17,30,0,4.647,286.261
190.736111111111,10,7,10,17,40,0,3.692,289.387
190.743055555556,10,7,10,17,50,0,4.272,292.362
190.75,10,7,10,18,0,0,4.187,281.935
190.756944444444,10,7,10,18,10,0,3.289,270.752
190.763888888889,10,7,10,18,20,0,2.855,256.679
190.770833333333,10,7,10,18,30,0,2.511,337.151
190.777777777778,10,7,10,18,40,0,1.779,320.554
190.784722222222,10,7,10,18,50,0,3.142,290.508
190.791666666667,10,7,10,19,0,0,1.613,239.689
190.798611111111,10,7,10,19,10,0,2.535,318.969
190.805555555556,10,7,10,19,20,0,4.034,317.209
190.8125,10,7,10,19,30,0,1.754,333.275
190.819444444444,10,7,10,19,40,0,5.547,308.709
190.826388888889,10,7,10,19,50,0,4.477,304.682
190.833333333333,10,7,10,20,0,0,2.873,266.448
190.840277777778,10,7,10,20,10,0,3.538,305.533
190.847222222222,10,7,10,20,20,0,3.253,288.028
190.854166666667,10,7,10,20,30,0,3.369,293.126
190.861111111111,10,7,10,20,40,0,3.1,299.913
190.868055555556,10,7,10,20,50,0,4.924,338.059
190.875,10,7,10,21,0,0,2.598,292.775
190.881944444444,10,7,10,21,10,0,2.475,301.932
190.888888888889,10,7,10,21,20,0,5.254,295.046
190.895833333333,10,7,10,21,30,0,4.427,300.809
190.902777777778,10,7,10,21,40,0,3.219,291.022
190.909722222222,10,7,10,21,50,0,3.445,271.138
190.916666666667,10,7,10,22,0,0,2.148,308.325
190.923611111111,10,7,10,22,10,0,1.665,290.347
190.930555555556,10,7,10,22,20,0,4.744,284.404
190.9375,10,7,10,22,30,0,3.504,305.907
190.944444444444,10,7,10,22,40,0,2.045,307.339
190.951388888889,10,7,10,22,50,0,1.857,330.001
190.958333333333,10,7,10,23,0,0,2.473,276.389
190.965277777778,10,7,10,23,10,0,2.695,310.643
190.972222222222,10,7,10,23,20,0,3.669,314.868
190.979166666667,10,7,10,23,30,0,2.597,343.4
190.986111111111,10,7,10,23,40,0,6.124,312.59
190.993055555556,10,7,10,23,50,0,6.269,322.48
191,11,7,10,0,0,0,6.051,311.544
191.006944444444,11,7,10,0,10,0,7.407,339.357
191.013888888889,11,7,10,0,20,0,7.593,313.654
191.020833333333,11,7,10,0,30,0,8.164,324.098
191.027777777778,11,7,10,0,40,0,8.07,320.386
191.034722222222,11,7,10,0,50,0,11.388,322.204
191.041666666667,11,7,10,1,0,0,8.161,306.81
191.048611111111,11,7,10,1,10,0,9.896,322.784
191.055555555556,11,7,10,1,20,0,10.008,318.865
191.0625,11,7,10,1,30,0,11.159,325.311
191.069444444444,11,7,10,1,40,0,10.532,321.667
191.076388888889,11,7,10,1,50,0,11.828,314.524
191.083333333333,11,7,10,2,0,0,13.034,320.973
191.090277777778,11,7,10,2,10,0,13.573,318.508
191.097222222222,11,7,10,2,20,0,13.886,310.96
191.104166666667,11,7,10,2,30,0,11.301,315.732
191.111111111111,11,7,10,2,40,0,12.535,315.963
191.118055555556,11,7,10,2,50,0,14.542,319.981
191.125,11,7,10,3,0,0,13.746,318.253
191.131944444444,11,7,10,3,10,0,11.625,312.519
191.138888888889,11,7,10,3,20,0,12.828,320.156
191.145833333333,11,7,10,3,30,0,12.036,312.902
191.152777777778,11,7,10,3,40,0,12.905,318.633
191.159722222222,11,7,10,3,50,0,12.948,316.293
191.166666666667,11,7,10,4,0,0,11.803,308.237
191.173611111111,11,7,10,4,10,0,11.087,317.638
191.180555555556,11,7,10,4,20,0,11.044,320.314
191.1875,11,7,10,4,30,0,10.228,312.375
191.194444444444,11,7,10,4,40,0,9.229,315.917
191.201388888889,11,7,10,4,50,0,7.668,311.12
191.208333333333,11,7,10,5,0,0,8.732,311.53
191.215277777778,11,7,10,5,10,0,7.085,306.109
191.222222222222,11,7,10,5,20,0,6.932,309.494
191.229166666667,11,7,10,5,30,0,6.665,307.68
191.236111111111,11,7,10,5,40,0,6.229,308.309
191.243055555556,11,7,10,5,50,0,5.428,306.783
191.25,11,7,10,6,0,0,5.735,306.953
191.256944444444,11,7,10,6,10,0,4.555,318.33
191.263888888889,11,7,10,6,20,0,3.498,288.875
191.270833333333,11,7,10,6,30,0,3.282,275.829
191.277777777778,11,7,10,6,40,0,2.564,295.813
191.284722222222,11,7,10,6,50,0,1.624,306.378
191.291666666667,11,7,10,7,0,0,2.161,305.748
191.298611111111,11,7,10,7,10,0,3.478,251.593
191.305555555556,11,7,10,7,20,0,2.208,228.856
191.3125,11,7,10,7,30,0,2.81,222.322
191.319444444444,11,7,10,7,40,0,2.249,160.967
191.326388888889,11,7,10,7,50,0,2.929,166.588
191.333333333333,11,7,10,8,0,0,3.026,165.416
191.340277777778,11,7,10,8,10,0,2.836,152.697
191.347222222222,11,7,10,8,20,0,4.626,144.741
191.354166666667,11,7,10,8,30,0,6.228,155.459
191.361111111111,11,7,10,8,40,0,3.861,147.296
191.368055555556,11,7,10,8,50,0,4.701,140.552
191.375,11,7,10,9,0,0,3.837,127.959
191.381944444444,11,7,10,9,10,0,2.954,116.898
191.388888888889,11,7,10,9,20,0,5.421,143.593
191.395833333333,11,7,10,9,30,0,4.678,126.768
191.402777777778,11,7,10,9,40,0,4.259,149.757
191.409722222222,11,7,10,9,50,0,5.273,135.463
191.416666666667,11,7,10,10,0,0,6.506,140.475
191.423611111111,11,7,10,10,10,0,4.783,146.229
191.430555555556,11,7,10,10,20,0,4.958,133.916
191.4375,11,7,10,10,30,0,3.413,147.329
191.444444444444,11,7,10,10,40,0,2.405,181.963
191.451388888889,11,7,10,10,50,0,3.814,129.529
191.458333333333,11,7,10,11,0,0,2.7,94.981
191.465277777778,11,7,10,11,10,0,1.535,103.87
191.472222222222,11,7,10,11,20,0,1.884,79.964
191.479166666667,11,7,10,11,30,0,2.406,189.309
191.486111111111,11,7,10,11,40,0,0.643,117.712
191.493055555556,11,7,10,11,50,0,1.46,112.277
191.5,11,7,10,12,0,0,1.622,319.574
191.506944444444,11,7,10,12,10,0,3.259,346.553
191.513888888889,11,7,10,12,20,0,2.362,7.532
191.520833333333,11,7,10,12,30,0,4.202,303.684
191.527777777778,11,7,10,12,40,0,3.235,298.486
191.534722222222,11,7,10,12,50,0,4.548,314.403
191.541666666667,11,7,10,13,0,0,5.735,301.352
191.548611111111,11,7,10,13,10,0,7.645,305.878
191.555555555556,11,7,10,13,20,0,8.699,310.175
191.5625,11,7,10,13,30,0,9.04,325.529
191.569444444444,11,7,10,13,40,0,9.717,318.483
191.576388888889,11,7,10,13,50,0,12.944,318.151
191.583333333333,11,7,10,14,0,0,13.883,319.136
191.590277777778,11,7,10,14,10,0,13.895,321.48
191.597222222222,11,7,10,14,20,0,13.72,315.921
191.604166666667,11,7,10,14,30,0,12.081,320.602
191.611111111111,11,7,10,14,40,0,12.031,306.713
191.618055555556,11,7,10,14,50,0,14.717,312.808
191.625,11,7,10,15,0,0,12.383,323.507
191.631944444444,11,7,10,15,10,0,15.466,316.095
191.638888888889,11,7,10,15,20,0,13.505,308.939
191.645833333333,11,7,10,15,30,0,12.431,321
191.652777777778,11,7,10,15,40,0,12.943,315.068
191.659722222222,11,7,10,15,50,0,14.497,319.94
191.666666666667,11,7,10,16,0,0,11.929,317.573
191.673611111111,11,7,10,16,10,0,12.01,313.346
191.680555555556,11,7,10,16,20,0,14.697,315.923
191.6875,11,7,10,16,30,0,7.217,306.322
191.694444444444,11,7,10,16,40,0,10.075,313.742
191.701388888889,11,7,10,16,50,0,11.105,317.625
191.708333333333,11,7,10,17,0,0,15.102,333.27
191.715277777778,11,7,10,17,10,0,10.908,321.529
191.722222222222,11,7,10,17,20,0,11.065,322.37
191.729166666667,11,7,10,17,30,0,10.536,310.518
191.736111111111,11,7,10,17,40,0,11.042,313.068
191.743055555556,11,7,10,17,50,0,12.005,312.629
191.75,11,7,10,18,0,0,8.822,317.583
191.756944444444,11,7,10,18,10,0,9.063,317.962
191.763888888889,11,7,10,18,20,0,9.701,328.185
191.770833333333,11,7,10,18,30,0,9.526,306.69
191.777777777778,11,7,10,18,40,0,10.073,315.051
191.784722222222,11,7,10,18,50,0,9.429,321.76
191.791666666667,11,7,10,19,0,0,9.219,310.818
191.798611111111,11,7,10,19,10,0,10.404,318.597
191.805555555556,11,7,10,19,20,0,10.451,306.711
191.8125,11,7,10,19,30,0,7.737,313.731
191.819444444444,11,7,10,19,40,0,8.627,306.844
191.826388888889,11,7,10,19,50,0,7.407,305.641
191.833333333333,11,7,10,20,0,0,5.214,298.828
